MATCHUP,GAME_ID,SEASON,GAME_DATE,HOME_TEAM_NICKNAME,HOME_TEAM_ID,AWAY_TEAM_NICKNAME,AWAY_TEAM_ID
02/10/2021 Pelicans at Bulls,0022000385,2020-21,2021-02-10, Bulls,1610612741, Pelicans,1610612740
02/09/2021 Rockets at Pelicans,0022000377,2020-21,2021-02-09, Pelicans,1610612740, Rockets,1610612745
02/06/2021 Grizzlies at Pelicans,0022000355,2020-21,2021-02-06, Pelicans,1610612740, Grizzlies,1610612763
02/05/2021 Pelicans at Pacers,0022000343,2020-21,2021-02-05, Pacers,1610612754, Pelicans,1610612740
02/03/2021 Suns at Pelicans,0022000335,2020-21,2021-02-03, Pelicans,1610612740, Suns,1610612756
02/01/2021 Kings at Pelicans,0022000317,2020-21,2021-02-01, Pelicans,1610612740, Kings,1610612758
01/30/2021 Rockets at Pelicans,0022000300,2020-21,2021-01-30, Pelicans,1610612740, Rockets,1610612745
01/29/2021 Bucks at Pelicans,0022000293,2020-21,2021-01-29, Pelicans,1610612740, Bucks,1610612749
01/27/2021 Wizards at Pelicans,0022000279,2020-21,2021-01-27, Pelicans,1610612740, Wizards,1610612764
01/23/2021 Pelicans at Timberwolves,0022000246,2020-21,2021-01-23, Timberwolves,1610612750, Pelicans,1610612740
01/21/2021 Pelicans at Jazz,0022000227,2020-21,2021-01-21, Jazz,1610612762, Pelicans,1610612740
01/19/2021 Pelicans at Jazz,0022000214,2020-21,2021-01-19, Jazz,1610612762, Pelicans,1610612740
01/17/2021 Pelicans at Kings,0022000201,2020-21,2021-01-17, Kings,1610612758, Pelicans,1610612740
01/15/2021 Pelicans at Lakers,0022000187,2020-21,2021-01-15, Lakers,1610612747, Pelicans,1610612740
01/13/2021 Pelicans at Clippers,0022000172,2020-21,2021-01-13, Clippers,1610612746, Pelicans,1610612740
01/08/2021 Hornets at Pelicans,0022000126,2020-21,2021-01-08, Pelicans,1610612740, Hornets,1610612766
01/06/2021 Thunder at Pelicans,0022000114,2020-21,2021-01-06, Pelicans,1610612740, Thunder,1610612760
01/04/2021 Pacers at Pelicans,0022000100,2020-21,2021-01-04, Pelicans,1610612740, Pacers,1610612754
01/02/2021 Raptors at Pelicans,0022000084,2020-21,2021-01-02, Pelicans,1610612740, Raptors,1610612761
12/31/2020 Pelicans at Thunder,0022000067,2020-21,2020-12-31, Thunder,1610612760, Pelicans,1610612740
12/29/2020 Pelicans at Suns,0022000053,2020-21,2020-12-29, Suns,1610612756, Pelicans,1610612740
12/27/2020 Spurs at Pelicans,0022000034,2020-21,2020-12-27, Pelicans,1610612740, Spurs,1610612759
12/25/2020 Pelicans at Heat,0022000005,2020-21,2020-12-25, Heat,1610612748, Pelicans,1610612740
12/23/2020 Pelicans at Raptors,0022000014,2020-21,2020-12-23, Raptors,1610612761, Pelicans,1610612740
05/16/2021 Bucks at Bulls,0022001068,2020-21,2021-05-16, Bulls,1610612741, Bucks,1610612749
05/15/2021 Bulls at Nets,0022001060,2020-21,2021-05-15, Nets,1610612751, Bulls,1610612741
05/13/2021 Raptors at Bulls,0022001051,2020-21,2021-05-13, Bulls,1610612741, Raptors,1610612761
05/11/2021 Nets at Bulls,0022001036,2020-21,2021-05-11, Bulls,1610612741, Nets,1610612751
05/09/2021 Bulls at Pistons,0022001023,2020-21,2021-05-09, Pistons,1610612765, Bulls,1610612741
05/06/2021 Bulls at Hornets,0022000434,2020-21,2021-05-06, Hornets,1610612766, Bulls,1610612741
05/03/2021 76ers at Bulls,0022000979,2020-21,2021-05-03, Bulls,1610612741, 76ers,1610612755
04/30/2021 Bucks at Bulls,0022000954,2020-21,2021-04-30, Bulls,1610612741, Bucks,1610612749
04/28/2021 Bulls at Knicks,0022000937,2020-21,2021-04-28, Knicks,1610612752, Bulls,1610612741
04/26/2021 Bulls at Heat,0022000922,2020-21,2021-04-26, Heat,1610612748, Bulls,1610612741
04/24/2021 Bulls at Heat,0022000907,2020-21,2021-04-24, Heat,1610612748, Bulls,1610612741
04/22/2021 Hornets at Bulls,0022000896,2020-21,2021-04-22, Bulls,1610612741, Hornets,1610612766
04/16/2021 Grizzlies at Bulls,0022000850,2020-21,2021-04-16, Bulls,1610612741, Grizzlies,1610612763
04/14/2021 Magic at Bulls,0022000833,2020-21,2021-04-14, Bulls,1610612741, Magic,1610612753
04/12/2021 Bulls at Grizzlies,0022000278,2020-21,2021-04-12, Grizzlies,1610612763, Bulls,1610612741
04/11/2021 Bulls at Timberwolves,0022000812,2020-21,2021-04-11, Timberwolves,1610612750, Bulls,1610612741
04/08/2021 Bulls at Raptors,0022000523,2020-21,2021-04-08, Raptors,1610612761, Bulls,1610612741
04/06/2021 Bulls at Pacers,0022000769,2020-21,2021-04-06, Pacers,1610612754, Bulls,1610612741
04/04/2021 Nets at Bulls,0022000755,2020-21,2021-04-04, Bulls,1610612741, Nets,1610612751
04/02/2021 Bulls at Jazz,0022000743,2020-21,2021-04-02, Jazz,1610612762, Bulls,1610612741
03/31/2021 Bulls at Suns,0022000730,2020-21,2021-03-31, Suns,1610612756, Bulls,1610612741
03/29/2021 Bulls at Warriors,0022000716,2020-21,2021-03-29, Warriors,1610612744, Bulls,1610612741
03/27/2021 Bulls at Spurs,0022000697,2020-21,2021-03-27, Spurs,1610612759, Bulls,1610612741
03/22/2021 Jazz at Bulls,0022000656,2020-21,2021-03-22, Bulls,1610612741, Jazz,1610612762
03/21/2021 Bulls at Pistons,0022000649,2020-21,2021-03-21, Pistons,1610612765, Bulls,1610612741
03/19/2021 Bulls at Nuggets,0022000637,2020-21,2021-03-19, Nuggets,1610612743, Bulls,1610612741
03/17/2021 Spurs at Bulls,0022000621,2020-21,2021-03-17, Bulls,1610612741, Spurs,1610612759
03/16/2021 Thunder at Bulls,0022000612,2020-21,2021-03-16, Bulls,1610612741, Thunder,1610612760
03/14/2021 Raptors at Bulls,0022000600,2020-21,2021-03-14, Bulls,1610612741, Raptors,1610612761
03/12/2021 Heat at Bulls,0022000582,2020-21,2021-03-12, Bulls,1610612741, Heat,1610612748
03/11/2021 76ers at Bulls,0022000572,2020-21,2021-03-11, Bulls,1610612741, 76ers,1610612755
03/01/2021 Nuggets at Bulls,0022000531,2020-21,2021-03-01, Bulls,1610612741, Nuggets,1610612743
02/26/2021 Suns at Bulls,0022000508,2020-21,2021-02-26, Bulls,1610612741, Suns,1610612756
02/24/2021 Timberwolves at Bulls,0022000493,2020-21,2021-02-24, Bulls,1610612741, Timberwolves,1610612750
02/22/2021 Bulls at Rockets,0022000474,2020-21,2021-02-22, Rockets,1610612745, Bulls,1610612741
02/20/2021 Kings at Bulls,0022000460,2020-21,2021-02-20, Bulls,1610612741, Kings,1610612758
02/19/2021 Bulls at 76ers,0022000450,2020-21,2021-02-19, 76ers,1610612755, Bulls,1610612741
02/17/2021 Pistons at Bulls,0022000564,2020-21,2021-02-17, Bulls,1610612741, Pistons,1610612765
02/15/2021 Bulls at Pacers,0022000420,2020-21,2021-02-15, Pacers,1610612754, Bulls,1610612741
02/12/2021 Clippers at Bulls,0022000400,2020-21,2021-02-12, Bulls,1610612741, Clippers,1610612746
02/08/2021 Wizards at Bulls,0022000368,2020-21,2021-02-08, Bulls,1610612741, Wizards,1610612764
02/06/2021 Bulls at Magic,0022000353,2020-21,2021-02-06, Magic,1610612753, Bulls,1610612741
02/05/2021 Bulls at Magic,0022000344,2020-21,2021-02-05, Magic,1610612753, Bulls,1610612741
02/03/2021 Knicks at Bulls,0022000332,2020-21,2021-02-03, Bulls,1610612741, Knicks,1610612752
02/01/2021 Knicks at Bulls,0022000315,2020-21,2021-02-01, Bulls,1610612741, Knicks,1610612752
01/30/2021 Trail Blazers at Bulls,0022000298,2020-21,2021-01-30, Bulls,1610612741, Trail Blazers,1610612757
01/23/2021 Lakers at Bulls,0022000245,2020-21,2021-01-23, Bulls,1610612741, Lakers,1610612747
01/22/2021 Bulls at Hornets,0022000229,2020-21,2021-01-22, Hornets,1610612766, Bulls,1610612741
01/18/2021 Rockets at Bulls,0022000211,2020-21,2021-01-18, Bulls,1610612741, Rockets,1610612745
01/17/2021 Bulls at Mavericks,0022000198,2020-21,2021-01-17, Mavericks,1610612742, Bulls,1610612741
01/15/2021 Bulls at Thunder,0022000184,2020-21,2021-01-15, Thunder,1610612760, Bulls,1610612741
01/10/2021 Bulls at Clippers,0022000142,2020-21,2021-01-10, Clippers,1610612746, Bulls,1610612741
01/08/2021 Bulls at Lakers,0022000131,2020-21,2021-01-08, Lakers,1610612747, Bulls,1610612741
01/06/2021 Bulls at Kings,0022000117,2020-21,2021-01-06, Kings,1610612758, Bulls,1610612741
01/05/2021 Bulls at Trail Blazers,0022000106,2020-21,2021-01-05, Trail Blazers,1610612757, Bulls,1610612741
01/03/2021 Mavericks at Bulls,0022000090,2020-21,2021-01-03, Bulls,1610612741, Mavericks,1610612742
01/01/2021 Bulls at Bucks,0022000073,2020-21,2021-01-01, Bucks,1610612749, Bulls,1610612741
12/31/2020 Bulls at Wizards,0022000063,2020-21,2020-12-31, Wizards,1610612764, Bulls,1610612741
12/29/2020 Bulls at Wizards,0022000050,2020-21,2020-12-29, Wizards,1610612764, Bulls,1610612741
12/27/2020 Warriors at Bulls,0022000038,2020-21,2020-12-27, Bulls,1610612741, Warriors,1610612744
12/26/2020 Pacers at Bulls,0022000026,2020-21,2020-12-26, Bulls,1610612741, Pacers,1610612754
05/16/2021 Mavericks at Timberwolves,0022001071,2020-21,2021-05-16, Timberwolves,1610612750, Mavericks,1610612742
05/14/2021 Raptors at Mavericks,0022001057,2020-21,2021-05-14, Mavericks,1610612742, Raptors,1610612761
05/11/2021 Mavericks at Grizzlies,0022001037,2020-21,2021-05-11, Grizzlies,1610612763, Mavericks,1610612742
05/06/2021 Nets at Mavericks,0022000998,2020-21,2021-05-06, Mavericks,1610612742, Nets,1610612751
05/04/2021 Mavericks at Heat,0022000986,2020-21,2021-05-04, Heat,1610612748, Mavericks,1610612742
05/02/2021 Kings at Mavericks,0022000970,2020-21,2021-05-02, Mavericks,1610612742, Kings,1610612758
05/01/2021 Wizards at Mavericks,0022000964,2020-21,2021-05-01, Mavericks,1610612742, Wizards,1610612764
04/29/2021 Mavericks at Pistons,0022000943,2020-21,2021-04-29, Pistons,1610612765, Mavericks,1610612742
04/27/2021 Mavericks at Warriors,0022000932,2020-21,2021-04-27, Warriors,1610612744, Mavericks,1610612742
04/26/2021 Mavericks at Kings,0022000926,2020-21,2021-04-26, Kings,1610612758, Mavericks,1610612742
04/24/2021 Lakers at Mavericks,0022000908,2020-21,2021-04-24, Mavericks,1610612742, Lakers,1610612747
04/22/2021 Lakers at Mavericks,0022000897,2020-21,2021-04-22, Mavericks,1610612742, Lakers,1610612747
04/21/2021 Pistons at Mavericks,0022000442,2020-21,2021-04-21, Mavericks,1610612742, Pistons,1610612765
04/18/2021 Kings at Mavericks,0022000866,2020-21,2021-04-18, Mavericks,1610612742, Kings,1610612758
04/16/2021 Knicks at Mavericks,0022000854,2020-21,2021-04-16, Mavericks,1610612742, Knicks,1610612752
04/14/2021 Mavericks at Grizzlies,0022000837,2020-21,2021-04-14, Grizzlies,1610612763, Mavericks,1610612742
04/12/2021 76ers at Mavericks,0022000818,2020-21,2021-04-12, Mavericks,1610612742, 76ers,1610612755
04/11/2021 Spurs at Mavericks,0022000810,2020-21,2021-04-11, Mavericks,1610612742, Spurs,1610612759
04/08/2021 Bucks at Mavericks,0022000786,2020-21,2021-04-08, Mavericks,1610612742, Bucks,1610612749
04/07/2021 Mavericks at Rockets,0022000456,2020-21,2021-04-07, Rockets,1610612745, Mavericks,1610612742
04/05/2021 Jazz at Mavericks,0022000764,2020-21,2021-04-05, Mavericks,1610612742, Jazz,1610612762
04/03/2021 Mavericks at Wizards,0022000747,2020-21,2021-04-03, Wizards,1610612764, Mavericks,1610612742
04/02/2021 Mavericks at Knicks,0022000739,2020-21,2021-04-02, Knicks,1610612752, Mavericks,1610612742
03/29/2021 Mavericks at Thunder,0022000713,2020-21,2021-03-29, Thunder,1610612760, Mavericks,1610612742
03/26/2021 Pacers at Mavericks,0022000690,2020-21,2021-03-26, Mavericks,1610612742, Pacers,1610612754
03/24/2021 Mavericks at Timberwolves,0022000673,2020-21,2021-03-24, Timberwolves,1610612750, Mavericks,1610612742
03/21/2021 Mavericks at Trail Blazers,0022000652,2020-21,2021-03-21, Trail Blazers,1610612757, Mavericks,1610612742
03/19/2021 Mavericks at Trail Blazers,0022000639,2020-21,2021-03-19, Trail Blazers,1610612757, Mavericks,1610612742
03/17/2021 Clippers at Mavericks,0022000625,2020-21,2021-03-17, Mavericks,1610612742, Clippers,1610612746
03/15/2021 Clippers at Mavericks,0022000605,2020-21,2021-03-15, Mavericks,1610612742, Clippers,1610612746
03/13/2021 Mavericks at Nuggets,0022000592,2020-21,2021-03-13, Nuggets,1610612743, Mavericks,1610612742
03/11/2021 Mavericks at Thunder,0022000575,2020-21,2021-03-11, Thunder,1610612760, Mavericks,1610612742
03/10/2021 Spurs at Mavericks,0022000567,2020-21,2021-03-10, Mavericks,1610612742, Spurs,1610612759
03/03/2021 Thunder at Mavericks,0022000549,2020-21,2021-03-03, Mavericks,1610612742, Thunder,1610612760
03/01/2021 Mavericks at Magic,0022000529,2020-21,2021-03-01, Magic,1610612753, Mavericks,1610612742
02/27/2021 Mavericks at Nets,0022000519,2020-21,2021-02-27, Nets,1610612751, Mavericks,1610612742
02/25/2021 Mavericks at 76ers,0022000498,2020-21,2021-02-25, 76ers,1610612755, Mavericks,1610612742
02/22/2021 Grizzlies at Mavericks,0022000476,2020-21,2021-02-22, Mavericks,1610612742, Grizzlies,1610612763
02/14/2021 Trail Blazers at Mavericks,0022000411,2020-21,2021-02-14, Mavericks,1610612742, Trail Blazers,1610612757
02/08/2021 Timberwolves at Mavericks,0022000370,2020-21,2021-02-08, Mavericks,1610612742, Timberwolves,1610612750
02/06/2021 Warriors at Mavericks,0022000360,2020-21,2021-02-06, Mavericks,1610612742, Warriors,1610612744
02/04/2021 Warriors at Mavericks,0022000339,2020-21,2021-02-04, Mavericks,1610612742, Warriors,1610612744
02/01/2021 Suns at Mavericks,0022000319,2020-21,2021-02-01, Mavericks,1610612742, Suns,1610612756
01/30/2021 Suns at Mavericks,0022000303,2020-21,2021-01-30, Mavericks,1610612742, Suns,1610612756
01/29/2021 Mavericks at Jazz,0022000297,2020-21,2021-01-29, Jazz,1610612762, Mavericks,1610612742
01/27/2021 Mavericks at Jazz,0022000282,2020-21,2021-01-27, Jazz,1610612762, Mavericks,1610612742
01/25/2021 Nuggets at Mavericks,0022000265,2020-21,2021-01-25, Mavericks,1610612742, Nuggets,1610612743
01/23/2021 Rockets at Mavericks,0022000247,2020-21,2021-01-23, Mavericks,1610612742, Rockets,1610612745
01/22/2021 Mavericks at Spurs,0022000237,2020-21,2021-01-22, Spurs,1610612759, Mavericks,1610612742
01/20/2021 Mavericks at Pacers,0022000217,2020-21,2021-01-20, Pacers,1610612754, Mavericks,1610612742
01/18/2021 Mavericks at Raptors,0022000210,2020-21,2021-01-18, Raptors,1610612761, Mavericks,1610612742
01/15/2021 Mavericks at Bucks,0022000182,2020-21,2021-01-15, Bucks,1610612749, Mavericks,1610612742
01/13/2021 Mavericks at Hornets,0022000164,2020-21,2021-01-13, Hornets,1610612766, Mavericks,1610612742
01/09/2021 Magic at Mavericks,0022000139,2020-21,2021-01-09, Mavericks,1610612742, Magic,1610612753
01/07/2021 Mavericks at Nuggets,0022000120,2020-21,2021-01-07, Nuggets,1610612743, Mavericks,1610612742
01/04/2021 Mavericks at Rockets,0022000098,2020-21,2021-01-04, Rockets,1610612745, Mavericks,1610612742
01/01/2021 Heat at Mavericks,0022000071,2020-21,2021-01-01, Mavericks,1610612742, Heat,1610612748
12/30/2020 Hornets at Mavericks,0022000059,2020-21,2020-12-30, Mavericks,1610612742, Hornets,1610612766
12/27/2020 Mavericks at Clippers,0022000031,2020-21,2020-12-27, Clippers,1610612746, Mavericks,1610612742
12/25/2020 Mavericks at Lakers,0022000008,2020-21,2020-12-25, Lakers,1610612747, Mavericks,1610612742
12/23/2020 Mavericks at Suns,0022000004,2020-21,2020-12-23, Suns,1610612756, Mavericks,1610612742
05/16/2021 Nuggets at Trail Blazers,0022001076,2020-21,2021-05-16, Trail Blazers,1610612757, Nuggets,1610612743
05/14/2021 Nuggets at Pistons,0022001054,2020-21,2021-05-14, Pistons,1610612765, Nuggets,1610612743
05/13/2021 Nuggets at Timberwolves,0022001052,2020-21,2021-05-13, Timberwolves,1610612750, Nuggets,1610612743
05/11/2021 Nuggets at Hornets,0022000448,2020-21,2021-05-11, Hornets,1610612766, Nuggets,1610612743
05/08/2021 Nets at Nuggets,0022001015,2020-21,2021-05-08, Nuggets,1610612743, Nets,1610612751
05/07/2021 Nuggets at Jazz,0022001008,2020-21,2021-05-07, Jazz,1610612762, Nuggets,1610612743
05/05/2021 Knicks at Nuggets,0022000995,2020-21,2021-05-05, Nuggets,1610612743, Knicks,1610612752
05/03/2021 Nuggets at Lakers,0022000982,2020-21,2021-05-03, Lakers,1610612747, Nuggets,1610612743
05/01/2021 Nuggets at Clippers,0022000966,2020-21,2021-05-01, Clippers,1610612746, Nuggets,1610612743
04/29/2021 Raptors at Nuggets,0022000948,2020-21,2021-04-29, Nuggets,1610612743, Raptors,1610612761
04/26/2021 Grizzlies at Nuggets,0022000925,2020-21,2021-04-26, Nuggets,1610612743, Grizzlies,1610612763
04/24/2021 Rockets at Nuggets,0022000910,2020-21,2021-04-24, Nuggets,1610612743, Rockets,1610612745
04/23/2021 Nuggets at Warriors,0022000903,2020-21,2021-04-23, Warriors,1610612744, Nuggets,1610612743
04/21/2021 Nuggets at Trail Blazers,0022000890,2020-21,2021-04-21, Trail Blazers,1610612757, Nuggets,1610612743
04/19/2021 Grizzlies at Nuggets,0022000874,2020-21,2021-04-19, Nuggets,1610612743, Grizzlies,1610612763
04/16/2021 Nuggets at Rockets,0022000851,2020-21,2021-04-16, Rockets,1610612745, Nuggets,1610612743
04/14/2021 Heat at Nuggets,0022000838,2020-21,2021-04-14, Nuggets,1610612743, Heat,1610612748
04/12/2021 Nuggets at Warriors,0022000821,2020-21,2021-04-12, Warriors,1610612744, Nuggets,1610612743
04/09/2021 Spurs at Nuggets,0022000797,2020-21,2021-04-09, Nuggets,1610612743, Spurs,1610612759
04/07/2021 Spurs at Nuggets,0022000782,2020-21,2021-04-07, Nuggets,1610612743, Spurs,1610612759
04/06/2021 Pistons at Nuggets,0022000321,2020-21,2021-04-06, Nuggets,1610612743, Pistons,1610612765
04/04/2021 Magic at Nuggets,0022000761,2020-21,2021-04-04, Nuggets,1610612743, Magic,1610612753
04/01/2021 Nuggets at Clippers,0022000736,2020-21,2021-04-01, Clippers,1610612746, Nuggets,1610612743
03/30/2021 76ers at Nuggets,0022000719,2020-21,2021-03-30, Nuggets,1610612743, 76ers,1610612755
03/24/2021 Nuggets at Raptors,0022000668,2020-21,2021-03-24, Raptors,1610612761, Nuggets,1610612743
03/23/2021 Nuggets at Magic,0022000661,2020-21,2021-03-23, Magic,1610612753, Nuggets,1610612743
03/17/2021 Hornets at Nuggets,0022000624,2020-21,2021-03-17, Nuggets,1610612743, Hornets,1610612766
03/15/2021 Pacers at Nuggets,0022000606,2020-21,2021-03-15, Nuggets,1610612743, Pacers,1610612754
03/12/2021 Nuggets at Grizzlies,0022000580,2020-21,2021-03-12, Grizzlies,1610612763, Nuggets,1610612743
03/04/2021 Nuggets at Pacers,0022000553,2020-21,2021-03-04, Pacers,1610612754, Nuggets,1610612743
03/02/2021 Nuggets at Bucks,0022000540,2020-21,2021-03-02, Bucks,1610612749, Nuggets,1610612743
02/27/2021 Nuggets at Thunder,0022000518,2020-21,2021-02-27, Thunder,1610612760, Nuggets,1610612743
02/25/2021 Wizards at Nuggets,0022000502,2020-21,2021-02-25, Nuggets,1610612743, Wizards,1610612764
02/23/2021 Trail Blazers at Nuggets,0022000487,2020-21,2021-02-23, Nuggets,1610612743, Trail Blazers,1610612757
02/17/2021 Nuggets at Wizards,0022000437,2020-21,2021-02-17, Wizards,1610612764, Nuggets,1610612743
02/14/2021 Lakers at Nuggets,0022000416,2020-21,2021-02-14, Nuggets,1610612743, Lakers,1610612747
02/12/2021 Thunder at Nuggets,0022000401,2020-21,2021-02-12, Nuggets,1610612743, Thunder,1610612760
02/08/2021 Bucks at Nuggets,0022000373,2020-21,2021-02-08, Nuggets,1610612743, Bucks,1610612749
02/06/2021 Nuggets at Kings,0022000352,2020-21,2021-02-06, Kings,1610612758, Nuggets,1610612743
02/04/2021 Nuggets at Lakers,0022000341,2020-21,2021-02-04, Lakers,1610612747, Nuggets,1610612743
01/31/2021 Jazz at Nuggets,0022000306,2020-21,2021-01-31, Nuggets,1610612743, Jazz,1610612762
01/29/2021 Nuggets at Spurs,0022000296,2020-21,2021-01-29, Spurs,1610612759, Nuggets,1610612743
01/27/2021 Nuggets at Heat,0022000275,2020-21,2021-01-27, Heat,1610612748, Nuggets,1610612743
01/23/2021 Nuggets at Suns,0022000248,2020-21,2021-01-23, Suns,1610612756, Nuggets,1610612743
01/22/2021 Nuggets at Suns,0022000238,2020-21,2021-01-22, Suns,1610612756, Nuggets,1610612743
01/19/2021 Thunder at Nuggets,0022000213,2020-21,2021-01-19, Nuggets,1610612743, Thunder,1610612760
01/17/2021 Jazz at Nuggets,0022000200,2020-21,2021-01-17, Nuggets,1610612743, Jazz,1610612762
01/14/2021 Warriors at Nuggets,0022000177,2020-21,2021-01-14, Nuggets,1610612743, Warriors,1610612744
01/12/2021 Nuggets at Nets,0022000158,2020-21,2021-01-12, Nets,1610612751, Nuggets,1610612743
01/10/2021 Nuggets at Knicks,0022000144,2020-21,2021-01-10, Knicks,1610612752, Nuggets,1610612743
01/09/2021 Nuggets at 76ers,0022000133,2020-21,2021-01-09, 76ers,1610612755, Nuggets,1610612743
01/05/2021 Timberwolves at Nuggets,0022000104,2020-21,2021-01-05, Nuggets,1610612743, Timberwolves,1610612750
01/03/2021 Nuggets at Timberwolves,0022000088,2020-21,2021-01-03, Timberwolves,1610612750, Nuggets,1610612743
01/01/2021 Suns at Nuggets,0022000076,2020-21,2021-01-01, Nuggets,1610612743, Suns,1610612756
12/29/2020 Nuggets at Kings,0022000055,2020-21,2020-12-29, Kings,1610612758, Nuggets,1610612743
12/28/2020 Rockets at Nuggets,0022000044,2020-21,2020-12-28, Nuggets,1610612743, Rockets,1610612745
12/25/2020 Clippers at Nuggets,0022000009,2020-21,2020-12-25, Nuggets,1610612743, Clippers,1610612746
